Time,RecordID,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4
31980,233005,0.01,-0.18,0.26,0,0,0,-0.39,0.03,-0.17,-0.4,0.54,-1.03
31982,233006,0.16,-0.08,-0.01,0,0,0,0.19,0.27,-0.2,0.41,-0.11,-0.11
31984,233007,0.33,-0.16,-0.47,0,0,0,0.37,0.14,-0.53,-0.08,-0.13,-0.78
31988,233008,0.09,-0.31,0.39,0,0,0,-0.36,0.2,-0.08,-0.27,-0.02,-0.39
31991,233009,0.21,0.15,-0.46,0,0,0,-0.1,0.16,-0.24,0.67,-0.14,-0.1
31993,233010,0.89,0.06,-0.15,0,0,0,0.22,0.04,-0.01,-0.02,-0.09,-0.39
32043,233011,0.23,-0.14,0.26,0,0,0,-0.38,-0.39,0.26,0.04,0.15,0.4
32045,233012,-0.5,-0.14,-0.71,0,0,0,-0.31,0.06,0.42,-0.06,-0.33,0.73
32048,233013,0.02,0.1,0.39,0,0,0,0.56,-0.32,-0.13,-0.21,-0.17,-0.35
32050,233014,-0.22,0.02,-0.22,0,0,0,-0.38,-0.24,-0.13,0.56,-0.35,-0.04
32054,233015,0.43,-0.05,-0.39,0,0,0,0.15,0.26,-0.17,-0.49,-0.16,-0.15
32056,233016,0.49,0,0.35,0,0,0,0.5,0.14,0.18,0.06,0.18,0
32058,233017,-0.49,0.16,-0.05,0,0,0,-0.24,-0.49,-0.58,0.54,0.6,0.23
32061,233018,0.61,-0.16,0.14,0,0,0,0.5,0.21,0.01,0.13,-0.22,-0.59
32063,233019,0.06,0,-0.26,0,0,0,0.06,-0.2,-0.07,-0.08,-0.25,-0.44
32065,233020,-0.3,-0.05,1.08,0,0,0,-0.12,0.11,-0.23,-0.48,-0.06,-0.32
32069,233021,0.46,0.04,0.87,0,0,0,0.13,0.79,-0.38,0.11,0.41,-0.45
32119,233022,0.3,-0.11,-0.21,0,0,0,-0.82,-0.5,0.19,0.22,-0.11,0.07
32122,233023,0.1,-0.1,-0.59,0,0,0,0.47,-0.06,-0.29,-0.45,0.13,-0.35
32124,233024,0.32,-0.25,-0.25,0,0,0,-0.06,0.39,-0.17,0.21,-0.01,0.12
32126,233025,-0.1,-0.14,-0.4,0,0,0,0.18,0.12,0.3,0.44,-0.73,-0.46
32129,233026,0.26,0.21,-0.51,0,0,0,0.21,0.26,0.01,-0.3,-0.32,-0.47
32131,233027,-0.18,-0.16,0.14,0,0,0,-0.21,-0.1,0.58,-0.33,0.27,0.8
32135,233028,-0.02,-0.06,0.2,0,0,0,-0.31,-0.1,0.43,0.17,0.12,0.25
32137,233029,-0.17,0.1,0.26,0,0,0,0.02,0.07,0.41,-0.71,-0.22,0.18
32139,233030,0.49,-0.06,0.07,0,0,0,-0.07,-0.07,0.07,0.45,0.18,0.08
32142,233031,-0.53,-0.28,-0.29,0,0,0,-0.1,0.51,0.05,-0.66,0.29,-0.14
32144,233032,-0.48,-0.42,-0.06,0,0,0,0.96,0.18,0.75,0.76,-0.16,-0.83
32195,233033,0.18,0.25,-0.66,0,0,0,-0.43,-0.16,0.04,0.47,-0.07,-0.37
32196,233034,-0.74,-0.3,-0.41,0,0,0,-0.27,-0.2,0.64,0.2,0.18,-0.43
32200,233035,0.02,0.66,-0.05,0,0,0,0.37,-0.09,-0.23,0.11,-0.08,-0.31
32202,233036,0.35,0.04,0.13,0,0,0,-0.58,-0.3,-0.4,-0.02,-0.48,0.16
32205,233037,0.65,0.24,-0.06,0,0,0,-0.09,-0.08,-0.03,-0.33,-0.25,1.18
32207,233038,-0.08,0,0.05,0,0,0,-0.02,0.23,0.3,-0.03,0.29,0.74
32210,233039,0.11,0.06,-0.32,0,0,0,-0.44,-0.05,0.4,-0.11,0.01,0.07
32212,233040,0.47,0.16,-0.53,0,0,0,0.24,-0.31,0.08,-0.07,-0.34,-0.17
32216,233041,-0.37,0.1,-0.54,0,0,0,-0.45,-0.45,0.37,0.19,-0.39,0.18
32218,233042,-0.2,0.02,-0.1,0,0,0,0.26,-0.06,-0.33,0.47,-0.08,0.24
32220,233043,0.52,-0.16,-0.22,0,0,0,0.29,0.08,-0.03,-0.45,0.16,-0.04
32270,233044,-0.28,0.23,0.6,0,0,0,0.38,-0.51,-0.42,0.33,-0.09,-1.89
32273,233045,-1,-0.56,-0.24,0,0,0,-0.38,-1.02,0.98,-0.59,0.08,-0.74
32275,233046,1.02,0.43,1.03,0,0,0,0.44,0.43,-0.14,0.97,-0.94,-0.16
32277,233047,-0.18,0.19,0.93,0,0,0,0.13,-0.56,-0.53,-0.61,0.32,0.64
32281,233048,-1.64,-0.39,0.44,0,0,0,0.38,-0.8,-0.65,-0.02,0.49,0.53
32284,233049,0.13,-0.15,0.47,0,0,0,0.03,1.11,-0.19,0.11,-0.86,-0.48
32286,233050,-0.42,0.34,0.37,0,0,0,-0.91,-0.5,-0.11,-0.73,-0.11,0.66
32288,233051,-0.42,0.3,-0.07,0,0,0,0.8,-0.36,-0.49,0.16,0.17,0.36
32291,233052,0.04,-0.44,-0.13,0,0,0,0.08,-0.23,-0.33,-0.11,-0.19,0.53
32293,233053,-0.53,-0.11,-0.46,0,0,0,-0.36,0.17,0.33,0.21,-0.32,-0.07
32344,233054,-0.4,-0.2,-0.85,0,0,0,-0.05,0.18,0.32,0.51,0.21,0.14
32345,233055,-0.21,-0.07,0.16,0,0,0,0.03,0.36,-0.18,0.53,0.53,0.02
32349,233056,0.21,-0.38,0.28,0,0,0,-0.76,-0.29,-0.17,-0.2,-0.01,0.34
32351,233057,0.72,-0.31,-0.05,0,0,0,-0.17,0.35,-0.18,-0.42,0.07,-0.71
32354,233058,0.41,-0.72,0.87,0,0,0,-1.33,0.62,-4.06,1.47,0.45,4.04
32356,233059,0.4,-0.04,-2.2,0,0,0,0.92,0.09,2.68,0.03,-0.5,-1.59
32359,233060,-0.52,0.51,-1.72,0,0,0,0.79,1.01,0.17,0.09,-0.8,-0.68
32362,233061,0.96,0.5,0.75,0,0,0,-0.43,-0.27,0.07,1.08,-0.91,0.04
32365,233062,-0.01,0.42,0.19,0,0,0,-1.04,-0.4,0.26,-0.52,0.42,0.89
32367,233063,-0.99,-0.37,0.09,0,0,0,0.83,1.33,-0.76,-0.06,0.73,0.2
32417,233064,0.19,0.17,-2.37,0,0,0,0.23,-1.2,-1.21,0.61,0.4,0.73
32419,233065,0.32,1.39,0.43,0,0,0,0.19,0.37,-0.43,-0.35,0.17,0
32422,233066,0.63,0.29,0.35,0,0,0,-0.47,0.06,-0.35,0.53,0,1.1
32424,233067,0.26,-0.48,-0.75,0,0,0,0.04,-0.47,-0.56,-0.32,-0.01,0.07
32428,233068,0.31,-0.59,0.8,0,0,0,0.26,0.01,-1.32,-0.39,-0.98,-0.96
32430,233069,-0.82,-0.2,-0.57,0,0,0,-0.22,0.1,0.36,0.33,-0.09,-0.22
32432,233070,0.77,0.43,0.59,0,0,0,-0.39,-0.31,-0.27,0.1,0.33,-1.27
32435,233071,0.28,0.21,-0.15,0,0,0,-0.09,-0.05,0.42,0.01,0.38,-0.48
32437,233072,0.24,0.04,-0.48,0,0,0,0.52,0.32,0.12,-0.47,0.39,0
32439,233073,-0.35,0.2,0.19,0,0,0,-0.05,-0.23,-0.86,0.27,-0.32,0.07
32491,233074,-1.65,-0.18,0.17,0,0,0,0.52,0.14,0.49,-0.95,-0.15,-0.07
32493,233075,-0.31,0.57,0.85,0,0,0,-0.27,-0.3,-0.26,0.77,0.32,-0.89
32495,233076,1.91,-0.46,-0.23,0,0,0,-1.23,-0.05,0.05,-0.26,0.64,0.43
32498,233077,-0.51,-0.25,0.46,0,0,0,0.16,0.25,0.44,-0.31,0.22,-0.32
32500,233078,-1.02,-0.48,-0.03,0,0,0,1.15,0.91,-0.37,0.13,0.04,-0.73
32502,233079,2.21,0.29,-0.6,0,0,0,0.02,-0.49,-0.77,0.08,-0.85,-1.38
32505,233080,0.82,0.53,-3.4,0,0,0,-0.26,-1.49,-1.81,0.06,0.35,-0.02
32509,233081,-0.9,0.38,1.7,0,0,0,1.31,1.21,1.45,-1.18,0.85,0.35
32511,233082,-1.02,-0.61,-1.45,0,0,0,0.97,0.7,0.71,2.1,0.01,1.49
32513,233083,-0.51,0.21,0.37,0,0,0,-1.42,-0.86,-0.55,-1.72,-0.64,0.06
32563,233084,-0.32,0.07,-0.43,0,0,0,0.13,0.37,-0.83,0.79,0.09,-0.75
32566,233085,0.6,-0.24,0.29,0,0,0,-0.52,-0.58,0.3,1.01,0.1,0.34
32568,233086,-0.09,-0.1,-0.92,0,0,0,-0.32,0.25,-0.25,-0.45,-0.34,-0.71
32570,233087,0.12,0.04,0.7,0,0,0,0.52,-0.36,-0.32,0.24,0.35,-0.95
32574,233088,0.49,0.33,-0.05,0,0,0,-0.25,0.04,0.97,0.53,0.21,-0.13
32576,233089,0.98,-0.17,0.38,0,0,0,-0.18,0.23,-0.59,-0.03,0.55,-0.8
32579,233090,0.21,-0.32,0.33,0,0,0,-0.28,0.37,0.77,0.26,0.11,-0.86
32581,233091,-0.23,0.41,0.13,0,0,0,0.77,0.21,-0.3,0.56,-0.03,-0.23
32583,233092,-0.02,-0.27,0,0,0,0,0.17,-0.49,-0.08,0.34,0.26,-0.49
32586,233093,0.14,0.32,-0.27,0,0,0,-0.03,-0.33,0.22,-0.24,0.04,0.56
32590,233094,0.56,0.2,0.4,0,0,0,-0.35,-0.16,0.57,0.49,0.11,-0.32
32640,233095,0,0.87,0.05,0,0,0,-0.72,-0.73,-0.24,0.05,-0.55,0.54
32642,233096,-1.4,-0.19,-2.34,0,0,0,1.38,0.1,0.59,-0.27,0.63,0.37
32644,233097,1.53,-0.23,-0.97,0,0,0,0.48,0,-0.11,0.75,-0.06,0.25
32647,233098,1.05,-0.56,0.38,0,0,0,-1.75,-0.46,0.92,-2.65,0.41,-0.17
32649,233099,0.49,-0.08,-0.47,0,0,0,1.4,0.24,-0.72,0.74,-0.45,1.26
32651,233100,0.69,-0.33,-1.11,0,0,0,0.6,0.54,1.43,-0.6,-0.28,-0.58
32655,233101,-0.43,0.19,0.05,0,0,0,-1.42,-0.62,-0.49,0.08,1.39,0.35
32657,233102,-0.35,-0.11,0.17,0,0,0,1.29,-0.4,0.1,0.86,-0.21,-0.62
32660,233103,-1.03,-0.11,-0.1,0,0,0,1.18,0.6,-0.03,-0.4,0.11,0.09
32662,233104,-0.43,-0.38,0.18,0,0,0,-1.26,-0.73,-0.3,0.88,0.51,-0.11
32664,233105,1.56,-0.22,0.78,0,0,0,0.87,0.8,-0.42,-0.63,-0.41,0.34
32716,233106,-0.44,-0.77,0.18,0,0,0,0.01,-1.11,-2.2,-0.99,0.35,-2.41
32717,233107,0.41,-0.49,-1.69,0,0,0,-0.43,-0.9,1.46,-1.07,-0.34,-0.41
32720,233108,0.6,0.29,0.85,0,0,0,0.09,-1.68,0.12,-1.99,-1.02,-1.52
32723,233109,-0.59,0.14,-0.99,0,0,0,0.35,-0.27,1.01,-0.14,0.77,0.15
32725,233110,0.21,-0.53,0.08,0,0,0,-0.52,-0.17,0.33,-0.53,0.37,0.24
32727,233111,0.76,-0.58,-0.14,0,0,0,-0.51,0.3,0.1,-1.06,-0.48,-0.59
32730,233112,-2.43,0.96,-1.43,0,0,0,0.97,-1.12,1.13,-0.1,-0.47,1.22
32734,233113,1.01,-0.24,-0.34,0,0,0,0.3,-0.18,-1.22,0.96,-0.05,0.34
32736,233114,0.83,-1.14,-0.92,0,0,0,-0.69,-0.14,1.07,-0.26,-0.67,-0.66
32738,233115,-0.21,-0.34,-0.03,0,0,0,0.87,1.09,0.25,-0.3,0.16,-0.21
32741,233116,0.83,0.87,-0.09,0,0,0,0.74,-0.55,0.34,0.62,0.06,0.76
32790,233117,-1.29,-0.05,0.44,0,0,0,-0.64,0.33,-0.05,0.43,0.23,-0.26
32793,233118,1.06,0.11,0.17,0,0,0,1.51,0.28,-0.11,-0.54,0.6,0.04
32795,233119,0.3,-0.26,0.28,0,0,0,-1.16,-0.66,0.3,0.22,0.98,-0.36
32799,233120,-1.43,0.56,0.37,0,0,0,-1.1,-0.48,-0.45,0.13,0.32,0.5
32801,233121,0.67,0.82,-0.23,0,0,0,0.57,0.15,-0.31,0.01,0.57,-0.45
32804,233122,-0.63,0.83,-0.1,0,0,0,-0.17,-0.48,-0.45,0.97,-0.07,-0.38
32806,233123,0.17,0.15,-0.47,0,0,0,-0.38,-0.15,0.02,-0.03,0.45,-0.1
32808,233124,1.16,-0.28,-0.25,0,0,0,0,0.12,-0.44,-0.39,0.46,0.32
32811,233125,-0.78,0.58,-0.33,0,0,0,-0.23,0.19,0.57,0.6,0.05,-0.16
32814,233126,1.02,0.29,0.29,0,0,0,-0.1,-0.02,0.17,-0.84,-0.43,-0.09
32864,233127,-1.05,0.02,0.08,0,0,0,-0.03,-0.1,0.3,0.23,-0.1,0.53
32867,233128,0.79,0.01,0.47,0,0,0,0.53,0.36,0.12,-0.5,-0.36,-0.8
32869,233129,-0.5,-0.17,0.15,0,0,0,-0.18,0.1,0.37,-0.9,-0.37,-1.66
32872,233130,0.22,-0.28,-0.17,0,0,0,0.56,0.07,-0.02,-1.45,0.75,0.91
32874,233131,2.72,0,-0.19,0,0,0,0.65,0.95,0.36,-0.85,1.58,0.1
32876,233132,-2.26,-1.32,0.89,0,0,0,-0.72,0.28,1.26,-0.08,-0.22,0.09
32880,233133,0.65,-1.06,1.33,0,0,0,-0.66,-0.24,-1.37,-0.14,-0.27,-0.43
32882,233134,0,-0.13,0.46,0,0,0,0.68,1.46,1.41,0.74,0.31,0.66
32885,233135,-0.99,-0.61,0.49,0,0,0,-0.08,0.72,-0.02,-0.69,-0.4,0.07
32887,233136,1.23,-0.03,0.47,0,0,0,-0.1,0.91,-0.91,0.22,-0.04,-0.15
32937,233137,-0.22,0,-0.28,0,0,0,-0.49,-0.2,0.2,-0.23,0.39,0.59
32939,233138,-0.86,0.25,0.31,0,0,0,-0.76,0.41,0.03,-0.89,-0.6,-1.16
32942,233139,-0.06,0.4,-0.25,0,0,0,0.57,0.14,-0.18,1.19,-0.09,0.86
32944,233140,0.16,-0.65,0.58,0,0,0,-0.24,-0.34,-0.54,0.2,-0.06,0.39
32948,233141,-0.66,0,0.33,0,0,0,-0.69,-0.27,-0.2,-1.26,0.82,0.48
32950,233142,0.95,-0.75,0.12,0,0,0,0.38,1,-0.05,0.63,-0.16,0.44
32953,233143,0.21,-0.15,0.29,0,0,0,-0.26,-0.21,-0.56,-0.33,-0.3,-0.17
32955,233144,-1.86,0.97,1.22,0,0,0,0.79,-0.73,-0.5,-0.35,0.37,0.08
32957,233145,-0.76,-0.25,0.58,0,0,0,-0.54,-0.47,-0.27,1.51,-1.73,-0.72
32961,233146,0.15,-1.4,-1.43,0,0,0,-2.55,-0.49,-2.74,-2.31,0.62,-2.55
33011,233147,-0.4,-0.18,0.69,0,0,0,-0.87,-0.29,0.3,-0.09,-0.57,-0.68
33013,233148,-0.31,-0.39,0.15,0,0,0,1.03,0.02,0.69,0.69,-0.03,0.14
33016,233149,-0.1,-0.36,-0.87,0,0,0,0.64,0.78,0.02,0.15,-0.42,-0.2
33018,233150,-0.65,0.52,0.42,0,0,0,-1.08,-0.69,-0.08,-0.42,0.53,0.8
33020,233151,0.96,0.16,-0.02,0,0,0,0.46,0.12,0.5,0.44,0.22,0.32
33023,233152,-0.23,-0.56,-0.52,0,0,0,-0.03,0.71,0.26,0.48,-0.44,-0.16
33026,233153,-0.91,0.06,-0.1,0,0,0,-0.9,-0.62,0.43,0.27,-0.07,-0.56
33029,233154,0.8,0.24,0.67,0,0,0,0.63,0.19,-0.87,0.02,-0.28,-0.08
33031,233155,0.32,-0.36,-0.28,0,0,0,-0.48,-0.63,-0.31,-0.23,0.47,-0.17
33033,233156,-0.33,-0.16,-0.12,0,0,0,-1.16,0.08,-0.35,-0.14,0.18,0.11
33083,233157,-0.74,0.63,-0.2,0,0,0,0.58,-0.11,-0.22,-1.07,0.18,0.77
33086,233158,-0.44,0.3,-0.22,0,0,0,0.4,0.42,2.27,-0.86,0.18,-1.17
33088,233159,0.59,0.22,-0.46,0,0,0,-1.54,-0.87,-1.36,-0.57,0.72,-0.08
33091,233160,0.01,-0.33,-0.41,0,0,0,0.04,0.19,0.96,0.13,0.05,-0.52
33094,233161,0.13,-0.32,0.8,0,0,0,0.87,0.46,-0.26,-0.75,-0.22,0.15
33097,233162,-0.68,-0.05,-1.49,0,0,0,-0.67,-0.59,-1.18,0.08,-0.12,-0.36
33099,233163,1.62,-0.16,-0.18,0,0,0,-0.02,0.03,0.73,-0.55,0.13,-0.39
33101,233164,-0.11,0.06,-0.65,0,0,0,0.44,0.17,-0.51,0.41,0.76,0.44
33104,233165,-0.61,-0.22,-0.36,0,0,0,0.15,0.22,0.15,0.58,-0.22,-0.14
33106,233166,-0.15,0,0.96,0,0,0,-0.3,0.02,-0.32,-0.81,-0.11,-0.2
33110,233167,0.14,-0.26,0.7,0,0,0,0.46,-0.45,-0.24,-0.18,-0.44,0.36
33160,233168,0.57,-0.5,-0.01,0,0,0,0.44,-0.4,0.18,0.24,0.32,0.02
33162,233169,0.13,0,0.13,0,0,0,-1.07,0.41,0.46,0.2,0.63,0.51
33165,233170,0.83,0.42,0.81,0,0,0,-0.05,-0.21,-0.07,-0.07,-0.82,-0.95
33167,233171,-0.64,-0.08,-0.5,0,0,0,0.6,0.05,-0.26,-0.69,-0.35,-0.53
33169,233172,-0.19,-0.44,-0.15,0,0,0,-0.26,0.4,0.69,-0.08,-0.15,0.53
33172,233173,0.81,0.29,0.48,0,0,0,0.01,0.11,-0.28,0.68,-0.13,-0.35
33175,233174,-0.27,-0.36,-0.46,0,0,0,0.89,-0.01,0.16,-0.48,-0.78,-0.74
33178,233175,-0.67,0.94,0.6,0,0,0,0.1,-0.95,0.8,-0.02,-0.18,0.53
33180,233176,0.18,0.29,0.04,0,0,0,-0.35,0.28,-0.26,0.37,-0.09,0.53
33183,233177,0.1,-1.18,0.07,0,0,0,-0.12,-0.07,-1.82,-1.06,-0.83,-1.18
33185,233178,0.29,-0.12,-0.01,0,0,0,-0.24,0.66,0.51,0.65,-0.38,0.46
33236,233179,-0.09,0.07,-0.55,0,0,0,0.06,0.21,-0.57,-1.86,-0.75,-0.92
33237,233180,0.25,-0.77,0.51,0,0,0,-0.75,0.32,-0.15,1.28,1.16,0.84
33240,233181,0.81,-0.58,-1.08,0,0,0,0.35,0.59,0.48,-0.23,-0.83,-1.34
33243,233182,-0.07,0.27,1.5,0,0,0,-0.01,-0.52,-1.84,0.01,0.39,-1.6
33246,233183,-0.41,-0.68,-0.69,0,0,0,-0.54,0.78,1.12,1.6,-0.21,-0.64
33248,233184,0.53,-0.27,0.15,0,0,0,0.31,0.94,0.3,-0.73,-0.37,-1.06
33250,233185,-0.14,0.81,0.65,0,0,0,0.25,-1.11,-1.86,0.13,-0.05,-0.89
33253,233186,0.17,0.04,0.17,0,0,0,-0.05,-0.25,0.28,-1.3,0.89,0.23
33256,233187,0.61,-0.68,-0.47,0,0,0,-0.3,0.19,-0.77,0.81,-0.53,0.3
33259,233188,0.26,0.37,-0.69,0,0,0,-0.36,0.18,0.78,-1.37,0.12,-0.7
33314,233191,-0.6,0.18,0.01,0,0,0,0.13,-0.72,0.87,-0.44,0.33,0.82
33316,233192,0.74,-0.55,0.01,0,0,0,0.1,0.88,2.2,-0.14,-0.39,0.06
33319,233193,0.19,-0.12,0.15,0,0,0,0.26,-0.13,-0.99,0.06,-0.55,1.34
33321,233194,-0.45,0.35,0.92,0,0,0,-0.48,0.13,-0.24,-1.26,0.47,-0.24
33323,233195,0.24,-0.57,-0.38,0,0,0,0.15,0.36,0.31,0.42,0.28,0.26
33327,233196,0.14,-0.57,0.1,0,0,0,-0.19,0.55,0.26,0.1,0.29,-0.13
33329,233197,0.49,0.23,0.5,0,0,0,-0.21,-0.32,1.41,0.58,-0.34,-0.3
33334,233199,0.61,-0.13,0.2,0,0,0,0.09,-0.09,-0.18,0.32,0.03,-0.34
33384,233200,-0.66,-0.32,-0.58,0,0,0,0.09,-0.57,0.24,-0.26,0.83,1.04
33387,233201,-0.14,-0.32,0.81,0,0,0,0.21,0.05,0.4,-0.44,-0.88,2
33389,233202,0.15,0.32,0.29,0,0,0,-0.04,0.98,0.44,-1,-0.17,-0.37
33392,233203,-0.57,0.32,0.32,0,0,0,-0.4,-0.49,-0.58,0.13,-1.19,-0.56
33397,233205,-0.15,0.42,-3.1,0,0,0,-0.22,1.69,1,-2.4,0.93,-1.46
33400,233206,-1.06,1.01,-3.27,0,0,0,-0.58,-0.1,0.71,-1.61,-0.55,0.39
33403,233207,-0.71,1.06,2.02,0,0,0,1.03,-0.04,0.39,0.75,0.12,0.62
33405,233208,0.92,0.29,-0.06,0,0,0,-0.76,-1.34,-0.33,0.04,0.16,0.13
33408,233209,-0.12,-0.4,-0.39,0,0,0,-0.06,0.09,1.48,0.69,-0.04,0.53
33458,233210,0.15,-0.45,-0.54,0,0,0,-0.29,0.43,0.12,-0.2,-0.08,1.28
33460,233211,0.23,0.01,1.19,0,0,0,0.34,0.34,-0.16,0.35,0.09,0.09
33462,233212,-0.13,-0.02,0.07,0,0,0,-0.43,-0.16,-0.51,-0.26,0.25,-0.1
33465,233213,0.05,-0.41,-0.37,0,0,0,0.47,0.16,-0.4,1.01,0.13,-0.14
33468,233214,0.11,-0.25,0.39,0,0,0,0.29,0.44,-0.08,-0.33,0.03,-0.62
33471,233215,-0.02,-0.09,-0.38,0,0,0,-0.46,-0.42,-0.35,0.86,-0.5,-0.28
33473,233216,0.6,0.29,0.47,0,0,0,0.74,0.11,0.17,-0.12,0.05,0
33475,233217,-0.16,0.08,0.3,0,0,0,-0.74,-0.27,-0.11,-0.38,0.45,0.87
33478,233218,0.41,-0.41,-0.04,0,0,0,-0.9,0.07,0.4,0.42,-0.14,-0.13
33480,233219,0.45,-0.15,0.33,0,0,0,0.53,0.38,-0.1,-0.34,-0.15,-1
33531,233220,0.59,-0.79,0.31,0,0,0,-0.33,0.84,-0.17,-1.01,-0.81,-1.12
33534,233221,0.01,0.44,-0.94,0,0,0,-0.05,-0.71,0.85,0.05,-0.59,-0.39
33536,233222,0.51,0.44,-0.59,0,0,0,-0.18,-0.07,0.04,0.21,0.36,0.89
33538,233223,-0.21,-0.62,0.07,0,0,0,0.4,0.13,-0.54,-1.44,1.05,-2.14
33541,233224,0.68,-0.93,-3.82,0,0,0,0.08,-0.2,2.95,0.31,0.4,-0.26
33543,233225,-1.97,0.72,2.1,0,0,0,0.46,0.62,-0.15,0.79,0.1,-1.75
33546,233226,-0.63,1.25,-1.42,0,0,0,0.82,-0.96,0.81,0.1,0.49,1.5
33549,233227,0.98,-1.6,-0.86,0,0,0,-0.47,-0.65,0.69,-0.97,0.46,0.17
33552,233228,-0.34,-0.32,2.03,0,0,0,-0.63,1.09,0.64,-0.01,0.34,-0.91
33554,233229,-0.77,1.1,-0.14,0,0,0,-0.08,0.31,1.17,-0.05,-0.3,1.21
33604,233230,-0.45,-0.06,-0.01,0,0,0,-0.02,0.24,0.25,0.43,-0.8,0.51
33607,233231,-0.92,0.41,0.72,0,0,0,0.35,-0.83,0.28,0.2,0.05,0.87
33609,233232,2.24,1.84,-2.02,0,0,0,-0.92,-0.59,-1.92,-1.35,-0.96,0.13
33611,233233,-1.38,-0.02,-1.33,0,0,0,1.34,0.24,1.55,0.4,0.8,2.5
33614,233234,-1.05,0.29,0.74,0,0,0,-0.12,-0.02,-0.56,-0.06,0.38,0.56
33617,233235,1.53,0.34,-0.67,0,0,0,-0.52,-0.36,0.21,1.16,-0.36,-1.43
33620,233236,-0.11,0.3,-0.33,0,0,0,1.3,-0.4,-1.15,-0.46,0.47,-2.86
33622,233237,-0.56,-0.11,1.29,0,0,0,0.05,-0.14,0.64,-0.33,-0.09,-0.17
33624,233238,0.76,-0.21,-0.58,0,0,0,-0.63,-0.18,-0.21,0.81,0.41,0.13
33627,233239,0.43,0.57,0.06,0,0,0,-0.22,0.03,-0.27,-0.46,0.25,-0.32
33630,233240,-0.11,0.08,1.19,0,0,0,0.96,-0.28,0.21,0.04,-0.04,-1.24
33681,233241,0.04,0.29,-0.82,0,0,0,-0.49,-0.32,0.44,-0.03,0.07,0.3
33682,233242,0.56,0.14,0.27,0,0,0,-0.29,0.31,0.76,-0.32,-0.06,0.14
33685,233243,-0.09,0.32,-0.27,0,0,0,-0.24,-0.77,-0.51,-0.27,-0.63,-0.63
33688,233244,-0.04,-0.1,0.09,0,0,0,0.04,0.22,0.31,0.08,-0.68,0.07
33692,233245,-0.32,-0.02,0.27,0,0,0,0.35,0.11,-0.05,-0.56,-0.12,0.04
33693,233246,-0.11,-0.11,-3.85,0,0,0,-0.89,-0.5,1.17,-0.33,-1.8,-0.77
33695,233247,0.3,-0.09,0.98,0,0,0,-0.96,0.75,1.89,1.63,0.6,2.61
33697,233248,-1.62,0.34,-0.49,0,0,0,0.26,-0.52,-0.64,-1.57,0.26,-0.42
33701,233249,0.84,-0.48,-0.63,0,0,0,-0.22,-0.11,0.94,0.95,-0.37,-0.5
33703,233250,0.49,0.09,0.73,0,0,0,-0.53,-0.4,0.21,-0.21,-0.08,1.15
33706,233251,-1.45,0.25,-0.47,0,0,0,0.87,0.55,0.12,0.39,-0.61,-0.48
33755,233252,-0.54,-0.68,-0.15,0,0,0,0.38,0.58,-0.69,-0.51,-0.5,-0.11
33758,233253,-0.72,-0.38,-0.17,0,0,0,-0.79,0.17,0.91,-0.16,-0.02,-0.14
33762,233254,1.09,-0.02,1.25,0,0,0,0.57,0.03,-1.33,0.52,0.47,0.1
33766,233256,0.11,-0.48,-0.48,0,0,0,0.08,0.62,-0.8,0.64,-0.53,-0.43
33768,233257,-0.11,-0.07,0.22,0,0,0,0.38,-0.67,0.25,0.35,-0.26,0.5
33770,233258,-0.97,0.29,-0.08,0,0,0,0.89,0.24,-0.18,-0.3,0.67,0.24
33774,233259,-0.76,-0.43,0.24,0,0,0,-0.15,0.73,-0.49,0.06,0.13,0
33776,233260,0.21,0.28,-0.84,0,0,0,-0.22,0,0.83,-0.09,-0.39,-0.4
33778,233261,0.02,0.88,1.3,0,0,0,0.29,-0.54,-0.45,-0.75,-0.31,-0.5
33782,233262,-1.07,-0.23,-0.06,0,0,0,-0.17,-0.1,-0.33,0.07,0.72,1.37
33832,233263,0.2,0.43,0.48,0,0,0,0.49,-0.8,-0.48,-0.01,-0.73,0.96
33834,233264,0.87,-1.06,-0.26,0,0,0,0.21,0.64,0.59,0.65,-0.83,-0.41
33836,233265,-0.71,0.26,0.33,0,0,0,-0.44,-0.38,-0.1,-1.18,0.27,0.19
33839,233266,1.19,1.22,-0.36,0,0,0,0.95,-0.25,1.65,-0.79,-0.39,-0.83
33841,233267,0.28,0.68,0.39,0,0,0,0.45,1.3,-1.88,-0.23,-0.15,0.84
33843,233268,-1.49,-0.55,-0.27,0,0,0,0.2,0.37,0.58,-0.71,-0.8,0
33847,233269,0.49,0.01,-0.58,0,0,0,0.69,0.46,-0.47,0.19,0.18,-0.63
33849,233270,0.93,0.26,0.87,0,0,0,-1.03,0.13,-0.38,-0.99,-0.16,-0.48
33852,233271,-0.11,0.07,-0.32,0,0,0,-0.43,0.01,-0.24,0.1,0.88,0.21
33854,233272,-0.09,-0.04,-0.45,0,0,0,1.02,0.5,0.93,-0.19,0.84,-0.31
33907,233274,0.56,0.19,0.98,0,0,0,-0.26,0.23,0.01,-0.3,-0.04,0.02
33909,233275,0.01,-0.09,-0.05,0,0,0,-0.04,-0.32,-0.1,0.13,0.18,0.09
33912,233276,-0.2,-0.48,-0.15,0,0,0,0,-0.22,-0.39,-0.12,-0.25,0.22
