Time,RecordID,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4
30071,324953,0,0.01,0.28,0,0,0,0.13,0.21,-0.29,-0.01,-0.25,-0.13
30121,324954,0.08,-0.02,-0.13,0,0,0,-0.06,-0.12,0.15,-0.08,-0.06,-0.17
30124,324955,0.01,0.03,-0.15,0,0,0,0.25,-0.02,0.1,0.12,-0.03,-0.08
30126,324956,-0.28,0.21,-0.17,0,0,0,0.14,-0.11,0.12,-0.09,0.1,-0.21
30128,324957,-0.19,-0.01,-0.03,0,0,0,0.04,-0.02,0.02,-0.02,0.21,-0.13
30130,324958,0.09,0.12,0.11,0,0,0,0.17,0.08,0.1,-0.21,0.1,-0.14
30134,324959,0.19,0.02,0.05,0,0,0,-0.11,-0.08,-0.03,-0.32,-0.1,-0.41
30137,324960,-0.12,0.12,-0.13,0,0,0,-0.14,-0.2,-0.02,0.05,0.05,-0.3
30139,324961,-0.09,0.22,-0.13,0,0,0,0.2,-0.17,-0.06,-0.06,0.12,-0.42
30141,324962,-0.25,0.05,-0.17,0,0,0,0.17,-0.06,-0.31,0.04,-0.17,-0.26
30144,324963,-0.22,0.05,0.04,0,0,0,0.32,0.03,-0.31,-0.09,-0.23,-0.16
30147,324964,-0.15,-0.01,0.14,0,0,0,0.13,0.04,-0.31,-0.18,-0.19,-0.02
30200,324966,-0.13,-0.07,-0.15,0,0,0,0.04,0.26,0.22,-0.17,-0.17,-0.22
30202,324967,0.08,0.05,0.11,0,0,0,-0.21,-0.09,-0.07,-0.02,0.2,-0.2
30204,324968,0.04,0.27,0.16,0,0,0,-0.31,-0.17,-0.14,-0.19,0.26,0.39
30207,324969,0.27,0.04,0.06,0,0,0,0.01,-0.2,-0.15,-0.02,0.29,0.21
30209,324970,0.2,-0.01,0.31,0,0,0,-0.11,-0.06,-0.74,-0.37,0.09,-0.16
30213,324971,0.01,-0.04,-0.1,0,0,0,0.13,0.08,-0.31,0.26,-0.15,0.09
30215,324972,-0.03,-0.01,0.08,0,0,0,0.01,-0.08,-0.13,0.18,-0.24,-0.36
30217,324973,-0.12,0.17,-0.16,0,0,0,0.12,-0.13,-0.35,0.28,-0.01,-0.08
30220,324974,0.06,0.21,0.02,0,0,0,0.04,-0.07,-0.19,0.02,0.13,-0.17
30222,324975,0.29,0.08,-0.11,0,0,0,-0.01,-0.12,-0.22,0.26,0.23,-0.31
30273,324976,-0.15,0.13,-0.11,0,0,0,0,-0.2,-0.16,0.24,0.06,-0.47
30274,324977,-0.06,0.38,-0.08,0,0,0,0.19,0.1,-0.14,-0.04,-0.06,-0.09
30278,324978,-0.39,-0.47,-0.51,0,0,0,0.1,0.23,-0.2,0.05,-0.18,-0.17
30281,324979,0.02,-0.47,0.52,0,0,0,0.04,0.03,-0.27,-0.23,-0.34,0.07
30283,324980,0.1,-0.1,0.06,0,0,0,-0.3,-0.17,0.06,-0.22,-0.17,0.16
30285,324981,0.25,0.04,0.03,0,0,0,-0.25,-0.2,-0.11,-0.12,0.07,-0.02
30288,324982,0.01,0.25,0.1,0,0,0,0.03,-0.2,0.09,0,0.14,0.12
30290,324983,-0.28,0.14,-0.19,0,0,0,0.04,-0.17,0.03,0.3,0.29,-0.18
30294,324984,-0.12,0.05,-0.2,0,0,0,0.09,0.22,-0.11,0.22,0.12,-0.04
30296,324985,-0.15,-0.1,-0.12,0,0,0,0.28,0.13,0.04,0,-0.32,-0.16
30346,324986,-0.33,-0.02,-0.23,0,0,0,0.24,-0.07,-0.46,0.18,-0.16,-0.5
30348,324987,-0.09,-0.01,-0.32,0,0,0,0.12,-0.05,-0.29,0.25,0.28,-0.33
30351,324988,-0.16,0.19,-0.29,0,0,0,0.2,-0.25,-0.07,0,0.23,-0.16
30353,324989,0.29,0.3,-0.09,0,0,0,0.13,-0.06,-0.09,0.09,0.32,-0.11
30355,324990,0.02,0.1,0.15,0,0,0,0.07,-0.14,0.08,-0.28,0.2,0.18
30359,324991,0.07,0,0.09,0,0,0,-0.42,-0.01,0.17,-0.08,0,0.27
30361,324992,0.13,-0.19,0.26,0,0,0,-0.27,0.15,0.14,0.02,-0.1,0.1
30364,324993,-0.29,0.07,0.14,0,0,0,0.06,-0.04,0.07,-0.21,-0.08,0.16
30366,324994,-0.01,0.02,-0.05,0,0,0,0.07,0.01,-0.36,0.25,-0.02,0.08
30369,324995,-0.05,0.15,-0.02,0,0,0,0.24,-0.14,-0.27,-0.1,0.11,0.12
30420,324996,0.07,-0.08,-0.05,0,0,0,0.18,-0.04,-0.09,-0.02,0.04,-0.1
30421,324997,0.23,-0.03,0,0,0,0,-0.09,-0.1,-0.21,0.14,0.26,-0.23
30425,324998,-0.25,0.15,-0.1,0,0,0,-0.27,-0.05,0.13,0.04,0.14,-0.23
30427,324999,-0.05,0.1,-0.2,0,0,0,-0.05,-0.01,0.02,0.24,0.06,-0.17
30429,325000,-0.05,-0.03,0.12,0,0,0,0.07,0.09,0.02,0.2,0.08,0.3
30432,325001,-0.13,-0.03,0.02,0,0,0,0.01,0,0.15,-0.12,0.14,-0.04
30434,325002,0.24,-0.01,0.06,0,0,0,-0.11,-0.01,-0.02,-0.28,0.12,-0.01
30438,325003,0.33,0.13,0,0,0,0,-0.3,-0.1,0.07,-0.13,0.07,-0.09
30440,325004,-0.12,0.05,-0.07,0,0,0,-0.23,-0.22,-0.16,0.15,-0.13,-0.07
30442,325005,-0.13,0.29,-0.01,0,0,0,0.41,-0.13,-0.14,0.1,-0.05,-0.16
30492,325006,-0.15,0.2,-0.26,0,0,0,-0.04,0.05,0.34,-0.16,0.11,0.12
30495,325007,0.27,0.07,0.11,0,0,0,-0.18,0.04,0.39,-0.39,0.08,0.3
30497,325008,0.45,-0.08,0.22,0,0,0,-0.3,0.02,0.5,-0.09,0.1,0.11
30499,325009,0.04,-0.02,0.06,0,0,0,-0.22,0.05,0.55,-0.1,0.14,0.05
30503,325010,-0.03,0.07,-0.04,0,0,0,-0.16,-0.06,0.3,0.18,0,-0.23
30505,325011,0.19,0.16,-0.76,0,0,0,-0.13,-0.17,0.03,0.13,0.05,-0.36
30508,325012,-0.26,0.35,-0.82,0,0,0,0.17,-0.19,-0.25,0.12,0.14,-0.34
30510,325013,-0.06,0,-0.62,0,0,0,0.38,0.01,-0.39,0.09,0.08,-0.28
30512,325014,-0.02,-0.1,0.01,0,0,0,0.3,0.05,-0.38,0.18,0.08,-0.07
30516,325015,0.22,-0.06,0.33,0,0,0,-0.07,-0.07,0.27,-0.11,0.08,0.11
30518,325016,0.08,-0.07,0.42,0,0,0,-0.4,0.06,-0.07,-0.05,0.01,0.3
30568,325017,0.28,-0.12,-0.03,0,0,0,0,0.09,0.32,0.19,0.04,-0.09
30571,325018,-0.1,-0.1,-0.5,0,0,0,-0.06,0.09,-0.04,0.07,0.12,-0.13
30573,325019,-0.1,-0.18,-0.48,0,0,0,0.03,0.09,0.2,0.16,-0.1,-0.32
30575,325020,0.06,0.2,-0.32,0,0,0,0.02,-0.25,-0.11,-0.11,0.12,-0.48
30578,325021,-0.1,0.09,-0.19,0,0,0,0.18,-0.11,-0.22,0.02,0.21,-0.19
30582,325022,0.09,0.01,-0.11,0,0,0,0.13,0.12,-0.26,0.24,-0.01,-0.06
30584,325023,-0.24,-0.05,0.19,0,0,0,-0.11,0.21,-0.01,0.17,-0.31,-0.06
30586,325024,-0.12,-0.21,0.18,0,0,0,-0.14,0.15,-0.06,-0.13,-0.18,0.23
30589,325025,0.09,-0.21,0.42,0,0,0,-0.14,0.13,0.06,-0.07,-0.2,0.33
30591,325026,0.09,-0.1,0.39,0,0,0,-0.23,0.14,0.17,-0.16,0.09,0.21
30642,325027,0.12,0.28,-0.21,0,0,0,-0.01,-0.42,-0.23,0.09,0.14,-0.12
30643,325028,-0.31,0.17,-0.38,0,0,0,0.25,-0.26,-0.09,0.27,0.04,-0.46
30647,325029,-0.06,-0.07,-0.31,0,0,0,0.39,0.24,-0.34,0.13,-0.11,-0.2
30649,325030,-0.43,0.01,-0.06,0,0,0,0.12,0.05,-0.29,0.21,-0.28,-0.18
30652,325031,0.04,-0.32,0.15,0,0,0,-0.22,0.21,-0.18,-0.28,-0.18,0.07
30654,325032,0.21,-0.01,0.3,0,0,0,-0.14,0.02,-0.11,-0.11,-0.09,0.41
30656,325033,0.12,0.17,0.48,0,0,0,-0.08,-0.13,0.09,-0.14,0.14,0.24
30659,325034,0.04,0.16,0.38,0,0,0,-0.04,-0.09,-0.07,-0.17,0.32,0.09
30661,325035,0.05,0.25,0.08,0,0,0,-0.13,-0.2,-0.13,0.06,0.05,0.21
30665,325036,0.03,-0.17,-0.11,0,0,0,0.09,0.02,-0.22,0.06,-0.35,-0.52
30667,325037,-0.37,-0.21,-0.3,0,0,0,0.2,0.09,-0.41,0.33,-0.07,-0.28
30670,325038,-0.1,-0.01,-0.07,0,0,0,0.34,-0.03,0.28,0.21,0.01,-0.3
30720,325039,0.06,0.34,0.05,0,0,0,0.06,-0.23,0.02,-0.01,-0.09,0.15
30722,325040,-0.08,0.31,0.28,0,0,0,0.19,-0.28,0.16,-0.09,0.22,0.37
30724,325041,0.24,0.37,0.09,0,0,0,0.12,-0.27,-0.18,-0.14,0.2,0.22
30727,325042,0.11,0.04,0.15,0,0,0,0.08,0.07,0.05,0.1,-0.06,-0.09
30730,325043,-0.19,0.02,-0.21,0,0,0,0.11,0.23,-0.18,0.04,-0.23,-0.12
30733,325044,-0.03,0.01,-0.4,0,0,0,0.05,-0.22,-0.1,0.12,-0.08,-0.4
30735,325045,-0.13,0.05,-0.19,0,0,0,0.09,-0.13,-0.14,0.21,0,-0.16
30738,325046,-0.12,0.42,-0.25,0,0,0,0.19,-0.27,-0.07,0.1,0.3,-0.07
30740,325047,-0.07,0.4,-0.24,0,0,0,0.12,-0.2,0.23,-0.05,0.4,0.09
30744,325048,0.17,0.01,0.21,0,0,0,-0.18,0.14,0.02,-0.12,0.1,0.32
30793,325049,0.12,0.06,0,0,0,0,-0.23,-0.05,0.34,-0.39,0.11,-0.02
30796,325050,0.09,0.07,0.02,0,0,0,-0.34,0.03,0.31,-0.3,0.21,-0.26
30798,325051,0.06,-0.08,-0.28,0,0,0,-0.05,0.08,0.02,0.17,-0.05,-0.43
30801,325052,-0.58,-0.1,-0.44,0,0,0,0.15,-0.08,0.04,0.23,-0.02,-0.39
30803,325053,-0.08,0.05,-0.49,0,0,0,0.43,-0.06,-0.29,0.12,0.07,-0.31
30805,325054,0.12,0.24,-0.27,0,0,0,0.29,-0.32,-0.4,-0.23,0.29,-0.27
30809,325055,0.15,0.13,0.14,0,0,0,0.32,-0.06,-0.17,-0.03,0.03,-0.07
30811,325056,0.09,-0.01,-0.02,0,0,0,-0.11,-0.01,-0.02,0.07,-0.02,0.25
30814,325057,-0.06,-0.1,0.12,0,0,0,-0.36,0.02,0.27,-0.04,-0.24,0.2
30816,325058,0.11,-0.16,0.22,0,0,0,-0.27,0.19,0.29,0.07,-0.08,0.2
30867,325059,-0.08,-0.05,0.34,0,0,0,0.11,0.14,0,-0.19,-0.03,0.13
30868,325060,0.03,0.15,0.06,0,0,0,0.17,-0.01,0.03,-0.11,0.1,0.06
30871,325061,0,0.32,0.08,0,0,0,0.03,-0.35,-0.32,0.25,0.05,-0.25
30874,325062,0.08,0,-0.31,0,0,0,0.06,-0.16,-0.33,0.14,0.15,-0.23
30877,325063,-0.37,-0.01,-0.11,0,0,0,0.27,0.28,-0.04,0.23,-0.17,-0.18
30879,325064,-0.15,-0.06,-0.14,0,0,0,0.06,0,-0.14,0.16,-0.02,-0.14
30881,325065,0.22,-0.01,0.15,0,0,0,-0.14,0.22,0.42,-0.17,0,0.31
30884,325066,0.24,0.07,0.42,0,0,0,-0.17,-0.09,0.16,-0.02,0.18,0.26
30886,325067,0.11,0.05,0.3,0,0,0,0.02,-0.05,0.15,-0.39,0.25,0.37
30890,325068,0.1,0.16,0.24,0,0,0,-0.21,0.01,0.25,-0.04,0.2,0.1
30940,325069,0.01,0.1,-0.31,0,0,0,0.09,-0.03,-0.22,0.16,-0.05,-0.26
30942,325070,0.06,-0.13,-0.22,0,0,0,0.14,0.03,-0.29,-0.01,-0.26,-0.23
30944,325071,0.12,-0.2,-0.16,0,0,0,0.04,0.23,-0.04,-0.01,-0.18,-0.21
30947,325072,0.1,-0.17,-0.04,0,0,0,-0.16,0.15,-0.09,0.19,-0.02,0.01
30949,325073,0.09,-0.15,0.1,0,0,0,-0.31,0,0.1,-0.14,0.19,0.24
30953,325074,0.16,0.06,0.22,0,0,0,0.1,-0.01,0.11,-0.28,0.29,0.32
30955,325075,0.12,-0.01,0.43,0,0,0,-0.04,0.06,-0.18,0.04,0.12,0.3
30958,325076,0.07,-0.14,0.02,0,0,0,-0.2,0.15,-0.01,0.16,-0.19,0.12
30960,325077,-0.13,-0.44,0.1,0,0,0,-0.07,0.51,-0.2,-0.02,-0.44,-0.09
30962,325078,0.09,-0.42,0.07,0,0,0,0.14,0.4,-0.15,0.12,-0.4,0.1
31012,325079,-0.08,-0.01,-0.1,0,0,0,0.01,-0.08,0,0.16,-0.39,-0.52
31015,325080,-0.27,-0.01,-0.26,0,0,0,0.08,-0.1,-0.08,0.06,-0.13,-0.18
31017,325081,0.06,0.19,-0.05,0,0,0,0.42,-0.02,0.1,-0.21,0.21,-0.03
31020,325082,-0.08,0.29,0.07,0,0,0,-0.03,-0.31,-0.12,0.19,0.48,0.46
31023,325083,0.09,0.32,0.24,0,0,0,-0.04,-0.14,0.42,-0.25,0.12,0.34
31026,325084,0.24,-0.15,-0.01,0,0,0,0.09,0.17,0.44,-0.26,-0.17,-0.01
31028,325085,-0.13,-0.09,-0.18,0,0,0,-0.26,0.17,0.32,0.18,-0.21,0.27
31030,325086,0.04,-0.07,-0.16,0,0,0,0.2,-0.1,0.18,0.01,-0.04,0
31033,325087,-0.12,0.08,0.29,0,0,0,-0.02,-0.3,-0.32,0,0.41,0
31036,325088,-0.07,0.19,-0.17,0,0,0,0.45,-0.16,-0.25,0.06,0.28,0.33
31039,325089,0.04,0.1,0.1,0,0,0,0.39,-0.05,-0.06,-0.02,0.23,-0.34
31089,325090,0.39,-0.23,0.03,0,0,0,-0.2,0.12,0.11,-0.31,-0.12,0.21
31091,325091,0.26,-0.11,-0.02,0,0,0,-0.45,-0.02,0.4,-0.33,-0.24,0.02
31096,325092,0.2,-0.16,0,0,0,0,-0.3,0.18,0.39,-0.17,-0.17,-0.21
31097,325093,-0.23,0.3,-0.61,0,0,0,0.06,-0.08,0.11,0.2,-0.16,-0.43
31099,325094,-0.33,0.23,-0.85,0,0,0,0.39,-0.33,-0.23,-0.03,0.25,-0.56
31101,325095,-0.44,0.36,-0.78,0,0,0,0.57,0.03,-0.08,0.23,-0.07,-0.51
31103,325096,-0.08,0.01,-0.25,0,0,0,0.29,-0.1,-0.16,0.03,-0.26,-0.2
31110,325097,0.22,-0.27,-0.38,0,0,0,-0.07,0.06,0.35,-0.04,-0.3,-0.26
31111,325098,0.44,-0.26,0.17,0,0,0,-0.41,0.14,0.34,-0.22,-0.22,0.02
31112,325099,0.41,0.01,0.11,0,0,0,-0.52,-0.11,0.18,-0.38,-0.16,0.06
31114,325100,-0.05,0.34,0.2,0,0,0,0.16,-0.18,0.25,-0.05,0.42,-0.05
31164,325101,0.33,0.21,-0.02,0,0,0,-0.37,-0.08,0.43,-0.21,0.27,0.04
31166,325102,0.37,-0.02,0.2,0,0,0,-0.36,-0.06,0.52,-0.15,0.26,-0.63
31169,325103,0.54,0,0.17,0,0,0,-0.25,-0.18,0.21,-0.01,0.22,-0.35
31172,325104,0.01,-0.13,0,0,0,0,0.25,-0.06,-0.19,0.24,-0.04,-0.28
31175,325105,-0.1,-0.15,-0.14,0,0,0,0.45,0.18,-0.12,-0.04,0.07,-0.43
31177,325106,-0.42,0.17,-0.2,0,0,0,0.35,-0.06,-0.2,0.21,0.09,-0.25
31179,325107,-0.04,0.27,-0.04,0,0,0,0.47,-0.4,-0.17,0.38,0.23,-0.22
31183,325108,-0.14,0.21,0.08,0,0,0,-0.08,-0.31,0.3,-0.26,0.3,0.03
31185,325109,0.13,0.3,0.14,0,0,0,-0.19,-0.2,0.45,-0.53,0.22,0.05
31187,325110,0.37,0,0.55,0,0,0,-0.09,-0.34,0.08,-0.25,-0.11,0.01
31190,325111,0.1,0.15,0.16,0,0,0,-0.02,0.08,0.05,-0.18,-0.15,0.03
31240,325112,0.04,0.1,-0.01,0,0,0,0.15,-0.07,-0.2,-0.09,-0.14,-0.49
31243,325113,-0.1,0.08,-0.1,0,0,0,-0.18,-0.09,-0.24,0.07,-0.19,-0.45
31245,325114,-0.03,-0.05,0.01,0,0,0,-0.19,-0.02,-0.29,-0.09,-0.21,-0.29
31247,325115,-0.06,-0.17,-0.05,0,0,0,0,0.1,-0.1,0.02,-0.09,-0.01
31250,325116,-0.21,-0.06,0.27,0,0,0,0.09,0.27,-0.19,-0.07,0.01,0.19
31252,325117,0.08,0.04,0.37,0,0,0,0.17,0.08,-0.34,-0.02,-0.12,0.21
31256,325118,0.03,-0.02,-0.03,0,0,0,-0.12,-0.16,-0.26,-0.19,0.08,0.43
31258,325119,-0.02,-0.03,-0.21,0,0,0,-0.13,-0.06,-0.22,0.06,0.14,0.09
31261,325120,0.06,-0.25,0.02,0,0,0,0.02,0.16,-0.02,-0.16,-0.34,-0.27
31263,325121,0.1,-0.27,-0.04,0,0,0,-0.37,0.1,-0.16,0,-0.25,0.07
31314,325122,0.04,0.1,0.01,0,0,0,-0.23,-0.06,0.36,0.09,0.03,0.13
31315,325123,0.05,0.11,0.13,0,0,0,-0.19,-0.14,0.44,-0.05,0,0.22
31318,325124,0.03,0.13,0.08,0,0,0,-0.14,-0.1,0.36,-0.1,0.11,0.28
31321,325125,0.19,-0.03,0.07,0,0,0,0.09,0.09,0.12,0,-0.03,0.16
31324,325126,-0.15,-0.09,-0.37,0,0,0,0.18,0.2,0.14,0.07,-0.13,-0.22
31326,325127,0.04,0.06,-0.28,0,0,0,0.14,-0.06,-0.09,0.2,-0.02,-0.04
31328,325128,-0.09,0.16,-0.3,0,0,0,0.13,-0.31,0.13,0.22,0.23,-0.19
31331,325129,-0.08,0.23,-0.07,0,0,0,0.23,-0.26,0.33,0.07,0.43,0.19
31334,325130,0.31,0.25,-0.03,0,0,0,0.18,-0.06,-0.32,-0.1,0.29,0.1
31337,325131,0.39,0.14,0.11,0,0,0,-0.11,-0.38,0.2,-0.12,0.3,0.2
31387,325132,-0.03,-0.12,0.27,0,0,0,-0.13,0.15,0.2,-0.23,0.06,0.36
31389,325133,0.21,-0.28,0.2,0,0,0,-0.34,0.24,0.38,-0.39,0.14,0.29
31392,325134,0.37,-0.39,0.46,0,0,0,-0.27,0.23,0.34,-0.09,-0.1,0.29
31394,325135,0.17,-0.04,0.1,0,0,0,-0.26,-0.15,0.39,-0.31,-0.05,-0.1
31396,325136,0.07,0.03,0.17,0,0,0,-0.05,-0.09,0.25,0.16,0.05,0.05
31399,325137,-0.22,0.07,-0.12,0,0,0,0.11,-0.04,0.12,0.31,0.1,0.14
31402,325138,-0.4,0.22,-0.3,0,0,0,0.43,-0.03,-0.07,0.07,-0.28,-0.63
31405,325139,-0.19,-0.1,-0.19,0,0,0,0.12,0.12,-0.01,0.03,-0.25,0.12
31407,325140,-0.07,0.05,-0.11,0,0,0,-0.04,-0.08,0.07,-0.16,-0.13,0.19
31409,325141,0.07,-0.01,0.08,0,0,0,-0.27,-0.02,0.18,-0.14,-0.02,0.22
31459,325142,0.22,-0.09,-0.07,0,0,0,0.11,0.1,-0.16,-0.18,-0.11,-0.03
31462,325143,0.18,0.08,-0.2,0,0,0,0.28,0.05,-0.06,0.11,0.21,-0.3
31464,325144,-0.36,0.08,-0.46,0,0,0,-0.01,-0.11,-0.15,0.52,0.26,-0.38
31468,325145,-0.24,0.04,-0.18,0,0,0,0.12,-0.1,-0.02,0.25,0.03,-0.28
31470,325146,0.06,-0.06,-0.16,0,0,0,0.05,0.07,0.02,-0.18,0.01,-0.02
31473,325147,0.14,-0.2,0.26,0,0,0,-0.18,0.03,-0.02,-0.23,0.01,-0.15
31475,325148,0.45,-0.23,0.4,0,0,0,-0.27,0.14,0.03,-0.14,-0.01,0.15
31477,325149,0.28,-0.05,0.19,0,0,0,-0.17,0.08,-0.06,0.25,-0.04,-0.02
31480,325150,-0.32,0.01,0.28,0,0,0,0.15,0.08,-0.16,0.04,0.08,-0.05
31484,325151,-0.13,0.23,-0.09,0,0,0,0.22,-0.16,-0.01,-0.17,0.07,0.02
31533,325152,-0.02,0.36,0.11,0,0,0,0.13,-0.21,-0.01,-0.22,0,-0.14
31536,325153,-0.05,0.06,-0.03,0,0,0,0.12,-0.11,0.12,0.46,-0.09,0.02
31538,325154,-0.31,-0.03,0.03,0,0,0,0.33,0.09,-0.2,-0.14,-0.15,0.11
31540,325155,-0.04,-0.22,0.05,0,0,0,0.1,-0.04,0.01,0.08,-0.2,-0.08
31543,325156,0.1,0.22,0.37,0,0,0,-0.12,-0.11,0.04,-0.33,0.12,0.08
31545,325157,0.25,0.33,0.14,0,0,0,-0.1,-0.42,-0.12,-0.07,0.44,0.32
31549,325158,0.11,0.28,0.04,0,0,0,0.07,-0.11,0.12,0.02,0.26,0.2
31551,325159,0,0.17,0.17,0,0,0,0.21,0.08,-0.04,0.04,-0.1,0.02
31554,325160,-0.23,-0.28,0.17,0,0,0,-0.05,0.17,-0.26,-0.01,-0.29,0
31556,325161,0.09,-0.21,0.2,0,0,0,0.25,0.3,-0.23,-0.21,0.01,0.1
31559,325162,-0.27,-0.06,-0.43,0,0,0,0.03,0.01,-0.28,0.4,0.05,0.29
31609,325163,-0.39,0.12,-0.19,0,0,0,0.1,-0.17,-0.27,0.59,0.01,0.25
31611,325164,-0.21,0.18,-0.06,0,0,0,0.36,0.06,-0.2,0.08,0.12,0.19
31613,325165,0.38,0.1,-0.14,0,0,0,0.3,0.15,-0.15,-0.62,0.04,0.34
31616,325166,0.18,-0.19,0.23,0,0,0,-0.35,0.11,0.03,-0.01,-0.15,0.36
31619,325167,0.4,-0.15,-0.05,0,0,0,-0.22,0.21,0.2,-0.34,-0.25,0.08
31622,325168,-0.26,-0.18,0,0,0,0,-0.4,0.07,0.27,0.41,-0.22,-0.23
31624,325169,-0.02,-0.08,0.06,0,0,0,-0.02,0.06,0,0.62,-0.12,0.01
31626,325170,0.01,0.12,0.01,0,0,0,0.5,0.01,-0.02,-0.05,0.25,0.58
31629,325171,0.29,0.08,-0.05,0,0,0,0.25,-0.12,-0.13,-0.13,0.03,0.03
31632,325172,0.11,0.21,0.02,0,0,0,0.22,-0.05,-0.04,-0.21,0.04,0.34
31635,325173,-0.04,-0.1,0,0,0,0,-0.47,0.03,0.3,0.53,-0.14,0.1
31685,325174,0.08,-0.24,0.34,0,0,0,-0.34,0.13,-0.19,-0.23,-0.13,0.21
31687,325175,0.06,-0.04,0.24,0,0,0,-0.26,-0.01,0.03,-0.06,-0.06,0.2
31689,325176,-0.02,0.03,-0.18,0,0,0,-0.09,-0.24,-0.31,0.22,0.14,0.18
31692,325177,-0.14,0.03,-0.1,0,0,0,0.24,-0.11,-0.17,-0.21,0.32,0.23
31694,325178,-0.27,0.23,-0.33,0,0,0,0.48,-0.02,-0.16,0.01,0.19,0.17
31698,325179,0.04,-0.05,-0.06,0,0,0,0.17,0.18,-0.17,0.1,0.07,0.27
31700,325180,-0.23,-0.16,0.02,0,0,0,0.02,0.33,0.2,-0.18,-0.01,0.42
31703,325181,0.02,-0.29,0.12,0,0,0,-0.23,0.36,0.29,0.07,-0.02,0.34
31705,325182,-0.07,-0.25,0.34,0,0,0,-0.33,0.04,0.39,-0.12,0.14,0.59
31707,325183,-0.06,-0.06,0.3,0,0,0,-0.05,0.07,0.36,-0.13,0.36,0.38
31711,325184,0.14,0.03,0.45,0,0,0,0.12,0.03,0.05,-0.18,0.34,0.16
31761,325185,0.21,0.12,-0.17,0,0,0,0.25,-0.17,-0.12,0.19,0.08,0.03
31763,325186,0.07,0.11,-0.29,0,0,0,0.21,-0.16,-0.05,-0.52,0.21,0.26
31766,325187,-0.06,-0.38,-0.24,0,0,0,-0.23,0.26,-0.01,0.25,-0.08,-0.07
31768,325188,0.24,-0.04,-0.22,0,0,0,0.25,0.31,0,0.2,-0.08,0.04
31770,325189,-0.24,-0.05,0.03,0,0,0,-0.08,0,0.16,0.5,0.07,0.15
31773,325190,0.06,0.01,0.16,0,0,0,0.09,0.17,0.25,-0.07,0.26,0.53
31776,325191,0.54,0.19,0.26,0,0,0,0.03,-0.14,0.26,-0.15,0.2,0.22
31779,325192,0.17,0,-0.05,0,0,0,-0.43,-0.15,0.07,0.07,-0.06,0.03
31781,325193,0.42,0.07,0.13,0,0,0,0.17,0,0.14,-0.1,-0.29,-0.19
31783,325194,0.12,-0.08,-0.09,0,0,0,-0.14,-0.05,0.02,0.2,-0.34,-0.6
31833,325195,0.04,0.01,-0.26,0,0,0,-0.48,-0.01,0.52,0.09,0.21,0.31
31836,325196,0.18,0.03,0.18,0,0,0,-0.6,-0.1,0.36,0.03,0.04,0.51
31838,325197,0.5,0.18,0.31,0,0,0,-0.07,0.01,0.32,-0.27,0.26,0.37
31842,325198,0.14,0.25,0.31,0,0,0,0.09,-0.21,0.12,-0.05,0.35,0.52
31844,325199,-0.09,0.33,-0.04,0,0,0,0.29,-0.34,-0.12,0.38,0.16,0.26
31846,325200,-0.15,0.28,-0.17,0,0,0,0.32,0,-0.09,0.28,-0.08,-0.03
31849,325201,-0.39,0.15,-0.11,0,0,0,-0.03,-0.12,-0.43,0.16,-0.18,-0.09
31851,325202,0.24,-0.18,-0.13,0,0,0,0.17,-0.12,-0.41,0.06,-0.11,0.57
31854,325203,0.45,0.01,0.28,0,0,0,0.05,-0.13,-0.37,-0.16,0.01,0.02
31857,325204,0.29,0.02,0.25,0,0,0,0.05,-0.01,-0.14,-0.27,-0.05,0.18
31907,325205,0.21,0,0.59,0,0,0,0.08,0.15,0.39,-0.65,0.17,0.42
31910,325206,0.35,0,0.89,0,0,0,-0.43,-0.13,0.47,-0.42,0.18,0.41
31912,325207,0.25,0.02,-0.14,0,0,0,-0.66,-0.14,0.51,-0.46,0.08,0.12
31914,325208,-0.13,-0.08,-0.44,0,0,0,-0.13,0.06,0.21,0.22,-0.17,-0.33
31917,325209,-0.57,-0.16,-0.37,0,0,0,0.5,0.2,-0.29,0.39,-0.26,-0.43
31919,325210,-0.32,-0.05,-0.47,0,0,0,0.52,0.12,-0.4,-0.25,0.11,-0.36
31923,325211,-0.16,0.21,-0.47,0,0,0,0.34,-0.13,-0.33,-0.09,0.22,-0.11
31925,325212,-0.05,0.22,0,0,0,0,0.19,-0.16,0.01,-0.07,0.34,0.15
31927,325213,-0.02,-0.06,0.14,0,0,0,-0.19,0.04,0.02,-0.35,0.29,0.16
31930,325214,0.13,-0.12,0.21,0,0,0,-0.55,0.17,0.01,-0.24,0.05,0.13
31981,325215,0.04,-0.22,0.32,0,0,0,-0.24,0.17,0.12,0.2,-0.26,0
31982,325216,0.19,-0.15,0.47,0,0,0,-0.15,0.16,0.32,0.04,-0.16,-0.06
31986,325217,0.29,-0.1,0.23,0,0,0,-0.05,0,0.08,-0.23,-0.15,0.14
31988,325218,0.26,0.01,0.09,0,0,0,-0.27,-0.2,-0.38,-0.37,0.01,0.26
31990,325219,0.08,0.08,-0.08,0,0,0,-0.03,-0.17,-0.05,0.56,0.05,0.14
31993,325220,0.05,0.1,-0.04,0,0,0,0.06,0.01,0.07,0.16,0.02,-0.07
31995,325221,-0.49,0.03,-0.24,0,0,0,0,0.26,0.69,-0.23,-0.21,0.21
